"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","74","6","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","0","12","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","0","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/BaseFlattenMaterial.BaseFlattenMaterial","0","0","52","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","115","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","871","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","35","1","0.000000","0","0"
"/Game/PN_LowpolyGras/Materials/MA_lowpolyGrass.MA_lowpolyGrass","0","176","180","2","152.145721","0","180"
"/Game/Asset/PlantsPack/Materials/Mat_Grass.Mat_Grass","0","92","96","1","53.381256","0","0"
"/Game/Asset/Magic_Tree/defaultMat.defaultMat","0","46","48","1","26.772757","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","112","112","1","89.451614","0","0"
"/Game/Asset/PlantsPack/Materials/Mat_GroundGrass.Mat_GroundGrass","0","46","46","1","48.277771","21","67"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","17","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","8","1","0.000000","0","0"
"/Game/Asset/GhostPar_M2.GhostPar_M2","0","84","84","1","68.662285","0","0"
"/Game/Magic_Circle_Creator/Materials/Base_materials/M_LearningMesh.M_LearningMesh","0","0","30","2","0.000000","0","0"
"/Game/Magic_Circle_Creator/Materials/M_CreatorMaster.M_CreatorMaster","0","0","80","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","42","1","0.000000","0","0"
"/Game/Asset/PlantsPack/Materials/Mat_ColorWhite.Mat_ColorWhite","0","46","48","1","25.930098","0","0"
"/Game/Meterial/GodRay.GodRay","0","40","40","1","33.217003","0","0"
"/Game/Meterial/LightSphere.LightSphere","0","2","2","1","1.111744","0","0"
"/Game/Mesh/lambert1.lambert1","0","33","33","1","20.633781","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/SpecialMaterials/2ToneMaterials/M_Mount_Master.M_Mount_Master","0","42","42","1","26.750389","0","0"
"/Game/TrailPack/Materials/M_Wiz.M_Wiz","0","0","60","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_DustEmmisive.M_DustEmmisive","0","0","90","1","0.000000","0","0"
"/Game/Asset/GhostPar_M.GhostPar_M","0","84","84","1","58.878708","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/Materials/Master_Color/M_Color_Master.M_Color_Master","0","94","96","2","63.631096","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","24","1","0.000000","0","0"
"/Game/Meterial/OrangeGhost.OrangeGhost","0","21","21","1","14.165743","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","84","1","0.000000","0","0"
"/Game/Meterial/Ghost_2.Ghost_2","0","48","48","1","27.338499","0","0"
"/Game/Model/FatherTex.FatherTex","0","33","33","1","20.087013","0","0"
"/Game/Meterial/LanternRoot_Mat.LanternRoot_Mat","0","77","81","1","44.550423","0","0"
"/Game/Mesh/Tree_M/Tree_M.Tree_M","0","42","42","1","25.258669","0","0"
"/Game/Mesh/Mat.Mat","0","42","42","1","25.630360","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","21","1","0.000000","0","0"
"/Game/Animation/NewModelAnimation/NewModelTexture/M_Character.M_Character","0","24","24","1","14.527224","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_Master.M_Add_Sprite_Master","0","0","32","1","0.000000","0","0"
"/Game/InfinityBladeEffects/Effects/Masters/M_Add_Sprite_SubUV_Master.M_Add_Sprite_SubUV_Master","0","0","32","1","0.000000","0","0"
"/Game/Meterial/DarkBrown.DarkBrown","0","21","21","1","14.574439","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","21","21","1","14.613016","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","0","42","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","21","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","0","21","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","0","33","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","4","2","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","2","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","0","21","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","63","1","0.000000","0","0"
"/Game/DreamscapeSeries/SharedResources/Mannequin/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","152","2","0.000000","0","152"
"/Game/MovementAnimsetPro/UE4_Mannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","0","140","152","2","62.752563","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoWallPattern.M_DemoWallPattern","0","63","63","3","48.573627","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_Glass.M_Glass","0","80","80","2","74.709671","0","0"
"/Game/Asset/PlantsPack/Materials/MatLandscape.MatLandscape","0","159","159","4","114.251823","0","0"
"/Game/Model/Alts/Textures/hair.hair","0","24","24","1","15.101530","0","0"
"/Game/Model/skin.skin","0","24","24","1","14.728015","0","0"
"/Game/Model/eye.eye","0","24","24","1","14.419972","0","0"
"/Game/Model/body.body","0","24","24","1","14.429186","0","0"
"/Game/Model/bag.bag","0","33","33","1","20.698421","0","0"
"/Game/Model/motherTex.motherTex","0","24","24","1","14.835472","0","0"
"/Game/Meterial/Ghost.Ghost","0","126","134","1","57.693550","0","0"
"/Game/Meterial/Brown.Brown","0","21","21","1","16.628300","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/SpecialMaterials/WaterMaterials/M_Water_Tropic.M_Water_Tropic","0","42","43","1","33.787144","0","0"
"/Game/LPSDeluxe2TropicalEnvironment/LPSD2_Materials/SpecialMaterials/MiscMaterials/M_WoodPlank.M_WoodPlank","0","21","21","1","21.787424","0","0"
"/Game/StarterContent/Materials/M_wal_darken.M_wal_darken","0","21","21","1","22.773159","0","0"
"/Game/Mesh/PillowBlanket_Lambert.PillowBlanket_Lambert","0","21","21","1","19.643232","0","0"
"/Game/Mesh/BedFrame_Lambert.BedFrame_Lambert","0","21","21","1","19.042850","0","0"
"/Game/Meterial/Brown1.Brown1","0","21","21","1","16.899912","0","0"
"/Game/Magic_Circle_Creator/Materials/Base_materials/M_MasterOverview.M_MasterOverview","0","0","21","1","0.000000","0","0"
"/Game/Magic_Circle_Creator/Materials/Base_materials/M_LearningRoom-RUS-Font.M_LearningRoom-RUS-Font","0","0","35","1","0.000000","0","0"
"/Game/Magic_Circle_Creator/Materials/Base_materials/M_DocPicture.M_DocPicture","0","0","12","1","0.000000","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoRoomTiles.M_DemoRoomTiles","0","33","33","1","25.616302","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_DemoWall.M_DemoWall","0","77","81","1","66.637871","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/M_LightTube.M_LightTube","0","2","2","1","1.206046","0","0"
"/Game/Character_Appearance_Dissolve/DemoRoom/Materials/DefaultTextMaterialTranslucentUnlit.DefaultTextMaterialTranslucentUnlit","0","30","30","1","31.775169","0","0"
"/Game/Character_Appearance_Dissolve/Mesh/M_Mannequin.M_Mannequin","0","12","12","1","11.907641","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_9.M_Appearance_9","0","46","48","1","41.460857","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_8.M_Appearance_8","0","46","48","1","35.925179","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_7.M_Appearance_7","0","46","48","1","37.665100","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_6.M_Appearance_6","0","46","48","1","36.858170","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_5.M_Appearance_5","0","46","48","1","37.758030","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_4.M_Appearance_4","0","42","43","1","32.959213","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_3.M_Appearance_3","0","42","43","1","38.125767","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_2.M_Appearance_2","0","42","43","1","38.072491","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_20.M_Appearance_20","0","46","48","1","34.655273","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_1.M_Appearance_1","0","46","48","1","43.287792","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_19.M_Appearance_19","0","46","48","1","32.744602","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_18.M_Appearance_18","0","46","48","1","38.842377","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_17.M_Appearance_17","0","46","48","1","41.055096","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_16.M_Appearance_16","0","46","48","1","38.702690","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_15.M_Appearance_15","0","46","48","1","37.031368","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_14.M_Appearance_14","0","46","48","1","29.603540","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_13.M_Appearance_13","0","46","48","1","28.651558","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_12.M_Appearance_12","0","46","48","1","29.000225","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_11.M_Appearance_11","0","46","48","1","41.309280","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Standart/M_Appearance_10.M_Appearance_10","0","46","48","1","43.901325","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_9_Mobile.M_Appearance_9_Mobile","0","46","48","1","44.378708","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_8_Mobile.M_Appearance_8_Mobile","0","46","48","1","46.328743","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_7_Mobile.M_Appearance_7_Mobile","0","46","48","1","43.259422","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_6_Mobile.M_Appearance_6_Mobile","0","46","48","1","42.106487","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_5_Mobile.M_Appearance_5_Mobile","0","46","48","1","42.490631","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_4_Mobile.M_Appearance_4_Mobile","0","42","43","1","39.353825","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_2_Mobile.M_Appearance_2_Mobile","0","42","43","1","56.284088","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_1_Mobile.M_Appearance_1_Mobile","0","46","48","1","69.016960","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_19_Mobile.M_Appearance_19_Mobile","0","46","48","1","37.302437","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_18_Mobile.M_Appearance_18_Mobile","0","46","48","1","35.450230","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_16_Mobile.M_Appearance_16_Mobile","0","46","48","1","34.882408","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_15_Mobile.M_Appearance_15_Mobile","0","46","48","1","35.193092","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_14_Mobile.M_Appearance_14_Mobile","0","46","48","1","34.707645","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_13_Mobile.M_Appearance_13_Mobile","0","46","48","1","32.586929","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_12_Mobile.M_Appearance_12_Mobile","0","46","48","1","32.696648","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_11_Mobile.M_Appearance_11_Mobile","0","46","48","1","45.239655","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_10_Mobile.M_Appearance_10_Mobile","0","46","48","1","46.828060","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_3_Mobile.M_Appearance_3_Mobile","0","42","43","1","41.163296","0","0"
"/Game/Character_Appearance_Dissolve/Materials/Mobile/M_Appearance_20_Mobile.M_Appearance_20_Mobile","0","46","48","1","34.072132","0","0"
"/Game/Asset/PlantsPack/Materials/Mat_Flowers.Mat_Flowers","0","66","70","1","37.274002","0","0"
"/Game/TrailPack/Materials/M_Galaxy9.M_Galaxy9","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy8.M_Galaxy8","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_SimpleTrail02.M_SimpleTrail02","0","0","20","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_SimpleTrail01.M_SimpleTrail01","0","0","20","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_SparkR.M_SparkR","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Stroke.M_Stroke","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Railin.M_Railin","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_FireBright.M_FireBright","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Aura2.M_Aura2","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Stroke02.M_Stroke02","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Railinfast.M_Railinfast","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Fraction.M_Fraction","0","0","72","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy6slow.M_Galaxy6slow","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy.M_Galaxy","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_WaveDiamond.M_WaveDiamond","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Wave.M_Wave","0","0","100","2","0.000000","0","0"
"/Game/TrailPack/Materials/M_Stroke03.M_Stroke03","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Trib_Clear01.M_Trib_Clear01","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Ink.M_Ink","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_AuraRadial_Blk.M_AuraRadial_Blk","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_AuraRadial.M_AuraRadial","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Ghost.M_Ghost","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Wave03.M_Wave03","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Aura3.M_Aura3","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy4.M_Galaxy4","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/m_Cloud.m_Cloud","0","0","30","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy7.M_Galaxy7","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy6.M_Galaxy6","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Wave02.M_Wave02","0","0","40","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Wave01.M_Wave01","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Trib_Clear02.M_Trib_Clear02","0","0","20","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Galaxy5.M_Galaxy5","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Distortion.M_Distortion","0","0","48","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Aura1_Radial.M_Aura1_Radial","0","0","50","1","0.000000","0","0"
"/Game/TrailPack/Materials/M_Aura.M_Aura","0","0","50","1","0.000000","0","0"
"/Game/StarterContent/Textures/T_Ground_Grass_Mat.T_Ground_Grass_Mat","0","21","21","1","15.695991","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere_Plain.M_MaterialSphere_Plain","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_MaterialSphere.M_MaterialSphere","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","48","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","0","32","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_wood.M_wood","0","21","21","1","16.323696","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","30","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","21","1","0.000000","0","0"
"/Game/ObjectModel/Vetro.Vetro","0","12","12","1","8.405995","0","0"
"/Game/ObjectModel/Metallo.Metallo","0","12","12","1","8.656948","0","0"
"/Game/Model/Key/defaultMat.defaultMat","0","12","12","1","9.387096","0","0"
"/Game/Model/Alts/Textures/Reye.Reye","0","24","24","1","15.886703","0","0"
"/Game/Model/Alts/Textures/Leye.Leye","0","24","24","1","15.986988","0","0"
